Customer ID,Recency,Frequency,Monetary,R,F,M,Segment
16987.0,3,266,2535.9,4,4,4,Loyal
16988.0,5,20,382.67,4,1,2,At Risk
16989.0,7,12,1133.25,4,1,3,At Risk
16990.0,219,2,344.0,2,1,1,Champions
16991.0,421,74,1041.21,1,3,3,Lost
16992.0,11,285,5476.5,4,4,4,Loyal
16993.0,464,28,1950.9499999999998,1,2,3,Lost
16996.0,30,75,2123.61,3,3,3,Lost
16997.0,288,12,702.0,2,1,2,Champions
16998.0,150,6,402.0,2,1,2,Champions
16999.0,23,23,484.82,4,2,2,At Risk
17000.0,396,30,406.3,1,2,2,Champions
17001.0,1,275,6640.8,4,4,4,Loyal
17002.0,86,84,2571.55,3,3,4,Loyal
17003.0,402,112,830.16,1,3,2,Lost
17004.0,46,70,2425.16,3,3,4,Loyal
17005.0,471,20,742.36,1,1,2,Champions
17006.0,5,130,1636.32,4,3,3,Loyal
17007.0,51,67,1120.1,3,3,3,Lost
17008.0,429,1,81.36,1,1,1,Champions
17009.0,551,11,242.06,1,1,1,Champions
17010.0,18,11,195.36,4,1,1,At Risk
17011.0,30,28,671.7,3,2,2,At Risk
17012.0,725,42,384.16,1,2,2,Champions
17014.0,8,74,586.33,4,3,2,At Risk
17015.0,29,217,1842.56,3,4,3,Loyal
17016.0,577,41,552.4,1,2,2,Champions
17017.0,3,424,14110.61,4,4,4,Loyal
17018.0,41,37,2287.7,3,2,3,At Risk
17019.0,11,713,4012.2,4,4,4,Loyal
17020.0,542,69,935.62,1,3,3,Lost
17021.0,442,48,1182.22,1,2,3,Lost
17022.0,31,16,260.0,3,1,1,At Risk
17023.0,417,49,800.18,1,2,2,Champions
17024.0,45,3,95.85,3,1,1,At Risk
17025.0,61,42,1510.6399999999999,3,2,3,At Risk
17026.0,185,8,208.98,2,1,1,Champions
17027.0,79,186,1327.1100000000001,3,4,3,Loyal
17028.0,581,95,1593.83,1,3,3,Lost
17029.0,111,29,2137.3,2,2,3,Lost
17030.0,64,11,146.87,3,1,1,At Risk
17031.0,12,50,2773.85,4,2,4,Loyal
17032.0,548,239,3004.6,1,4,4,Lost
17033.0,86,40,1332.79,3,2,3,At Risk
17034.0,16,59,1283.92,4,3,3,Loyal
17035.0,246,33,613.59,2,2,2,Champions
17036.0,383,12,176.9,1,1,1,Champions
17037.0,88,75,1267.32,3,3,3,Lost
17038.0,30,63,743.17,3,3,2,At Risk
17039.0,604,44,1954.99,1,2,3,Lost
17040.0,138,16,463.25,2,1,2,Champions
17041.0,27,129,1686.28,3,3,3,Lost
17042.0,3,98,1044.3799999999999,4,3,3,Loyal
17043.0,32,205,2616.55,3,4,4,Loyal
17044.0,25,149,11962.3,4,4,4,Loyal
17045.0,113,53,827.6800000000001,2,2,2,Champions
17046.0,157,85,1906.07,2,3,3,Lost
17047.0,85,142,2289.23,3,3,3,Lost
17048.0,118,101,2071.68,2,3,3,Lost
17049.0,3,559,9947.48,4,4,4,Loyal
17050.0,96,357,4691.79,3,4,4,Loyal
17051.0,194,157,714.39,2,4,2,Lost
17052.0,28,92,413.75,3,3,2,At Risk
17053.0,131,13,498.48,2,1,2,Champions
17054.0,28,83,1356.33,3,3,3,Lost
17055.0,446,30,239.55,1,2,1,Champions
17056.0,738,8,128.60000000000002,1,1,1,Champions
17057.0,596,50,294.74,1,2,1,Champions
17058.0,82,62,1179.89,3,3,3,Lost
17059.0,30,841,5602.53,3,4,4,Loyal
17060.0,266,5,234.24,2,1,1,Champions
17061.0,74,99,5232.2300000000005,3,3,4,Loyal
17062.0,314,164,1208.22,2,4,3,Lost
17063.0,21,205,3638.53,4,4,4,Loyal
17064.0,59,62,859.35,3,3,2,At Risk
17065.0,638,12,194.7,1,1,1,Champions
17066.0,726,18,228.34,1,1,1,Champions
17067.0,725,13,454.54,1,1,2,Champions
17068.0,12,1024,9161.08,4,4,4,Loyal
17069.0,28,295,5794.28,3,4,4,Loyal
17070.0,114,105,445.32,2,3,2,Lost
17071.0,28,212,3801.2000000000003,3,4,4,Loyal
17072.0,625,22,282.05,1,2,1,Champions
17073.0,18,174,1446.09,4,4,3,Loyal
17074.0,563,4,203.05,1,1,1,Champions
17075.0,18,200,2241.73,4,4,3,Loyal
17076.0,36,50,1242.75,3,2,3,At Risk
17077.0,578,1,306.0,1,1,1,Champions
17078.0,36,28,378.2,3,2,2,At Risk
17079.0,78,2,118.80000000000001,3,1,1,At Risk
17080.0,22,33,957.53,4,2,3,At Risk
17081.0,25,214,964.39,4,4,3,Loyal
17082.0,33,170,4732.03,3,4,4,Loyal
17083.0,109,115,4049.79,2,3,4,Lost
17084.0,35,294,5202.97,3,4,4,Loyal
17085.0,123,997,7891.41,2,4,4,Lost
17086.0,7,96,2050.08,4,3,3,Loyal
17087.0,738,12,221.53,1,1,1,Champions
17088.0,28,115,1991.01,3,3,3,Lost
17089.0,386,4,128.45,1,1,1,Champions
17090.0,4,92,3149.48,4,3,4,Loyal
17091.0,3,474,7811.1,4,4,4,Loyal
17092.0,50,397,5594.96,3,4,4,Loyal
17093.0,593,13,235.88,1,1,1,Champions
17094.0,322,18,402.20000000000005,2,1,2,Champions
17095.0,23,137,2572.25,4,3,4,Loyal
17096.0,15,217,3759.18,4,4,4,Loyal
17097.0,2,310,1340.45,4,4,3,Loyal
17098.0,382,18,591.0699999999999,1,1,2,Champions
17099.0,533,40,582.17,1,2,2,Champions
17100.0,18,65,971.74,4,3,3,Loyal
17101.0,10,73,2507.05,4,3,4,Loyal
17102.0,262,1,25.5,2,1,1,Champions
17103.0,722,32,424.3,1,2,2,Champions
17104.0,424,19,474.03,1,1,2,Champions
17105.0,159,90,665.78,2,3,2,Lost
17106.0,389,53,491.23,1,2,2,Champions
17107.0,33,674,16075.42,3,4,4,Loyal
17108.0,664,9,174.95,1,1,1,Champions
17109.0,29,140,1295.46,3,3,3,Lost
17110.0,165,51,510.7,2,2,2,Champions
17111.0,47,49,476.58,3,2,2,At Risk
17112.0,503,50,205.17,1,2,1,Champions
17113.0,574,159,2322.59,1,4,4,Lost
17114.0,6,127,808.62,4,3,2,At Risk
17115.0,8,120,2761.4900000000002,4,3,4,Loyal
17116.0,648,47,389.78,1,2,2,Champions
17117.0,288,9,116.19999999999999,2,1,1,Champions
17118.0,318,10,157.02,2,1,1,Champions
17119.0,3,35,606.91,4,2,2,At Risk
17120.0,233,18,307.46,2,1,1,Champions
17121.0,403,12,314.74,1,1,1,Champions
17122.0,119,30,570.5,2,2,2,Champions
17123.0,162,43,977.17,2,2,3,Lost
17124.0,185,32,298.89,2,2,1,Champions
17125.0,50,40,259.35,3,2,1,At Risk
17126.0,152,475,2070.44,2,4,3,Lost
17127.0,429,37,1155.0300000000002,1,2,3,Lost
17128.0,335,14,157.09,2,1,1,Champions
17129.0,520,2,31.85,1,1,1,Champions
17131.0,5,134,2463.17,4,3,4,Loyal
17132.0,452,78,1272.8,1,3,3,Lost
17133.0,16,56,14622.33,4,3,4,Loyal
17134.0,107,37,637.1,2,2,2,Champions
17135.0,16,160,1954.16,4,4,3,Loyal
17136.0,662,14,231.68,1,1,1,Champions
17137.0,416,176,1133.63,1,4,3,Lost
17138.0,276,256,4417.27,2,4,4,Lost
17139.0,16,809,19584.46,4,4,4,Loyal
17140.0,247,20,465.32,2,1,2,Champions
17141.0,418,174,754.33,1,4,2,Lost
17142.0,239,90,1283.75,2,3,3,Lost
17143.0,417,121,924.11,1,3,3,Lost
17144.0,1,48,984.57,4,2,3,At Risk
17145.0,513,180,3120.91,1,4,4,Lost
17146.0,106,303,5860.24,2,4,4,Lost
17147.0,23,136,3199.95,4,3,4,Loyal
17148.0,52,9,124.88,3,1,1,At Risk
17149.0,451,6,143.10000000000002,1,1,1,Champions
17150.0,377,93,1375.65,2,3,3,Lost
17151.0,735,4,231.90000000000003,1,1,1,Champions
17152.0,195,16,2016.5,2,1,3,Champions
17153.0,24,14,213.78,4,1,1,At Risk
17154.0,75,23,329.34,3,2,1,At Risk
17155.0,18,73,892.46,4,3,2,At Risk
17156.0,492,39,591.87,1,2,2,Champions
17157.0,8,141,5151.9,4,3,4,Loyal
17158.0,32,113,1980.0,3,3,3,Lost
17159.0,22,130,2099.59,4,3,3,Loyal
17160.0,31,651,10209.16,3,4,4,Loyal
17161.0,444,52,856.01,1,2,2,Champions
17162.0,29,104,1715.46,3,3,3,Lost
17163.0,22,30,699.78,4,2,2,At Risk
17164.0,33,144,2467.35,3,4,4,Loyal
17165.0,284,100,1794.32,2,3,3,Lost
17166.0,39,12,206.34,3,1,1,At Risk
17167.0,380,79,867.11,2,3,2,Lost
17168.0,499,21,400.2,1,1,2,Champions
17169.0,58,75,1156.73,3,3,3,Lost
17170.0,374,10,178.68,2,1,1,Champions
17171.0,289,25,384.59,2,2,2,Champions
17172.0,79,39,956.5699999999999,3,2,3,At Risk
17173.0,5,86,3766.6,4,3,4,Loyal
17174.0,218,4,59.9,2,1,1,Champions
17175.0,44,63,1443.69,3,3,3,Lost
17176.0,202,42,902.3199999999999,2,2,3,Lost
17177.0,505,29,119.5,1,2,1,Champions
17178.0,731,32,436.71,1,2,2,Champions
17179.0,178,158,1507.26,2,4,3,Lost
17180.0,56,408,2256.98,3,4,3,Loyal
17181.0,57,30,465.37,3,2,2,At Risk
17182.0,423,6,321.3,1,1,1,Champions
17183.0,8,73,3347.31,4,3,4,Loyal
17184.0,569,14,198.41000000000003,1,1,1,Champions
17185.0,592,44,229.46,1,2,1,Champions
17186.0,47,2,144.0,3,1,1,At Risk
17187.0,227,23,467.71,2,2,2,Champions
17188.0,11,172,4592.93,4,4,4,Loyal
17189.0,106,123,957.63,2,3,3,Lost
17190.0,59,195,1743.04,3,4,3,Loyal
17191.0,28,575,4836.05,3,4,4,Loyal
17192.0,536,21,77.83,1,1,1,Champions
17193.0,36,44,2310.04,3,2,4,Lost
17194.0,274,61,812.5,2,3,2,Lost
17195.0,655,31,562.98,1,2,2,Champions
17196.0,428,104,352.9,1,3,2,Lost
17197.0,30,29,1013.01,3,2,3,At Risk
17198.0,24,173,1213.88,4,4,3,Loyal
17199.0,582,9,145.12,1,1,1,Champions
17200.0,387,25,356.71,1,2,2,Champions
17201.0,54,186,1242.04,3,4,3,Loyal
17202.0,421,8,160.65,1,1,1,Champions
17203.0,36,270,5575.88,3,4,4,Loyal
17204.0,175,177,5504.6900000000005,2,4,4,Lost
17205.0,54,35,999.35,3,2,3,At Risk
17206.0,53,7,204.24,3,1,1,At Risk
17207.0,652,67,303.21999999999997,1,3,1,Champions
17208.0,396,24,115.35,1,2,1,Champions
17209.0,649,40,611.6,1,2,2,Champions
17210.0,393,54,253.37,1,3,1,Champions
17211.0,27,377,4046.65,3,4,4,Loyal
17212.0,253,29,794.41,2,2,2,Champions
17213.0,40,281,5182.3,3,4,4,Loyal
17214.0,60,103,1069.1200000000001,3,3,3,Lost
17215.0,464,11,186.15,1,1,1,Champions
17216.0,554,14,65.05,1,1,1,Champions
17217.0,234,29,218.0,2,2,1,Champions
17218.0,4,525,4192.68,4,4,4,Loyal
17219.0,32,50,259.13,3,2,1,At Risk
17220.0,24,681,4481.75,4,4,4,Loyal
17221.0,7,126,978.52,4,3,3,Loyal
17222.0,65,113,1605.01,3,3,3,Lost
17223.0,310,101,873.53,2,3,2,Lost
17224.0,501,8,100.86,1,1,1,Champions
17225.0,582,5,131.15,1,1,1,Champions
17226.0,309,61,900.12,2,3,3,Lost
17227.0,19,125,2022.03,4,3,3,Loyal
17228.0,16,358,3177.24,4,4,4,Loyal
17229.0,96,47,318.76,3,2,1,At Risk
17230.0,264,223,9924.95,2,4,4,Lost
17231.0,12,1237,7197.04,4,4,4,Loyal
17232.0,3,36,421.52,4,2,2,At Risk
17233.0,35,58,560.86,3,3,2,At Risk
17234.0,183,14,149.89000000000001,2,1,1,Champions
17235.0,25,99,1904.8799999999999,4,3,3,Loyal
17236.0,13,158,1929.26,4,4,3,Loyal
17237.0,11,80,1002.08,4,3,3,Loyal
17238.0,3,1231,7783.1,4,4,4,Loyal
17239.0,313,32,1189.45,2,2,3,Lost
17240.0,596,7,130.6,1,1,1,Champions
17241.0,385,171,2744.14,1,4,4,Lost
17242.0,108,84,2889.28,2,3,4,Lost
17243.0,1,1134,20889.86,4,4,4,Loyal
17244.0,53,120,1826.04,3,3,3,Lost
17245.0,205,25,371.63,2,2,2,Champions
17246.0,547,6,38.92,1,1,1,Champions
17247.0,15,55,282.19,4,3,1,At Risk
17248.0,120,117,546.16,2,3,2,Lost
17249.0,429,27,68.03,1,2,1,Champions
17250.0,4,57,384.52,4,3,2,At Risk
17251.0,363,80,812.4300000000001,2,3,2,Lost
17252.0,117,87,353.86,2,3,2,Lost
17253.0,18,18,178.26,4,1,1,At Risk
17254.0,5,148,470.73,4,4,2,Loyal
17255.0,41,190,799.13,3,4,2,Lost
17256.0,107,31,498.93,2,2,2,Champions
17257.0,436,15,192.73,1,1,1,Champions
17258.0,397,55,417.3,1,3,2,Lost
17259.0,148,330,1889.34,2,4,3,Lost
17260.0,411,6,120.95,1,1,1,Champions
17261.0,510,46,230.44,1,2,1,Champions
17262.0,52,21,2757.62,3,1,4,At Risk
17263.0,208,23,63.440000000000005,2,2,1,Champions
17264.0,424,84,279.59,1,3,1,Champions
17265.0,139,127,562.9,2,3,2,Lost
17266.0,2,127,517.73,4,3,2,At Risk
17267.0,127,38,317.62,2,2,1,Champions
17268.0,108,30,1733.8899999999999,2,2,3,Lost
17269.0,386,146,537.46,1,4,2,Lost
17270.0,469,49,604.4,1,2,2,Champions
17271.0,736,52,210.39,1,2,1,Champions
17272.0,42,114,2148.63,3,3,3,Lost
17273.0,424,12,141.12,1,1,1,Champions
17274.0,35,79,577.38,3,3,2,At Risk
17275.0,383,24,114.52,1,2,1,Champions
17276.0,402,54,508.39,1,3,2,Lost
17277.0,228,69,1065.3500000000001,2,3,3,Lost
17278.0,241,17,271.24,2,1,1,Champions
17279.0,58,9,187.82999999999998,3,1,1,At Risk
17280.0,438,6,118.85999999999999,1,1,1,Champions
17281.0,374,6,797.8499999999999,2,1,2,Champions
17282.0,130,217,2339.66,2,4,4,Lost
17283.0,379,15,188.46,2,1,1,Champions
17284.0,60,374,2793.16,3,4,4,Loyal
17285.0,628,49,428.34,1,2,2,Champions
17286.0,22,93,395.48,4,3,2,At Risk
17287.0,26,495,4111.96,4,4,4,Loyal
17288.0,9,295,2499.98,4,4,4,Loyal
17289.0,32,279,2079.39,3,4,3,Loyal
17290.0,4,203,1501.44,4,4,3,Loyal
17291.0,308,1,550.8000000000001,2,1,2,Champions
17292.0,472,15,271.75,1,1,1,Champions
17293.0,8,245,3774.23,4,4,4,Loyal
17294.0,669,17,467.78999999999996,1,1,2,Champions
17295.0,29,69,556.95,3,3,2,At Risk
17296.0,730,33,338.13,1,2,1,Champions
17297.0,17,51,131.78,4,2,1,At Risk
17298.0,101,70,957.5600000000001,2,3,3,Lost
17299.0,12,120,1016.08,4,3,3,Loyal
17300.0,391,44,393.64,1,2,2,Champions
17301.0,21,121,330.43,4,3,1,At Risk
17302.0,15,79,1135.63,4,3,3,Loyal
17303.0,361,53,250.04,2,2,1,Champions
17304.0,534,5,111.5,1,1,1,Champions
17305.0,649,9,2135.46,1,1,3,Champions
17306.0,11,72,9782.35,4,3,4,Loyal
17307.0,395,48,3999.8900000000003,1,2,4,Lost
17308.0,393,7,4511.76,1,1,4,Lost
17309.0,95,37,330.59000000000003,3,2,1,At Risk
17310.0,387,2,1025.1,1,1,3,Champions
17311.0,78,127,3566.56,3,3,4,Loyal
17312.0,139,14,644.3,2,1,2,Champions
17313.0,31,24,2328.84,3,2,4,Lost
17314.0,25,256,4904.43,4,4,4,Loyal
17315.0,2,759,9650.6,4,4,4,Loyal
17316.0,420,35,124.45,1,2,1,Champions
17317.0,46,9,2600.34,3,1,4,At Risk
17318.0,725,18,164.28,1,1,1,Champions
17319.0,669,3,29.1,1,1,1,Champions
17320.0,100,174,2895.77,2,4,4,Lost
17321.0,8,295,1741.18,4,4,3,Loyal
17322.0,376,177,922.59,2,4,3,Lost
17323.0,15,336,1565.59,4,4,3,Loyal
17324.0,18,152,2301.87,4,4,3,Loyal
17325.0,280,39,609.5699999999999,2,2,2,Champions
17326.0,408,89,321.95,1,3,1,Champions
17327.0,410,4,152.35,1,1,1,Champions
17328.0,673,6,104.7,1,1,1,Champions
17329.0,14,105,1004.4300000000001,4,3,3,Loyal
17330.0,23,8,423.8,4,1,2,At Risk
17331.0,124,1,175.2,2,1,1,Champions
17332.0,528,95,838.27,1,3,2,Lost
17333.0,86,28,494.25,3,2,2,At Risk
17334.0,302,31,635.15,2,2,2,Champions
17335.0,384,39,508.0,1,2,2,Champions
17336.0,472,1,81.12,1,1,1,Champions
17337.0,151,543,2027.8700000000001,2,4,3,Lost
17338.0,17,1362,12142.57,4,4,4,Loyal
17339.0,94,14,362.36,3,1,2,At Risk
17340.0,30,777,22404.82,3,4,4,Loyal
17341.0,157,407,1889.83,2,4,3,Lost
17342.0,380,35,1227.54,2,2,3,Lost
17343.0,355,80,1259.94,2,3,3,Lost
17344.0,46,69,468.11,3,3,2,At Risk
17345.0,15,213,1604.68,4,4,3,Loyal
17346.0,4,1009,5323.0,4,4,4,Loyal
17347.0,86,1,228.96,3,1,1,At Risk
17348.0,15,461,2476.41,4,4,4,Loyal
17349.0,179,94,852.25,2,3,2,Lost
17350.0,8,146,1906.041,4,4,3,Loyal
17351.0,36,69,1988.23,3,3,3,Lost
17352.0,696,5,36.25,1,1,1,Champions
17353.0,129,14,3242.0,2,1,4,Lost
17354.0,51,104,3143.46,3,3,4,Loyal
17355.0,386,37,285.11,1,2,1,Champions
17356.0,312,86,946.47,2,3,3,Lost
17357.0,24,45,388.14,4,2,2,At Risk
17358.0,303,147,866.05,2,4,2,Lost
17359.0,11,38,284.46,4,2,1,At Risk
17360.0,17,240,1231.3799999999999,4,4,3,Loyal
17361.0,49,58,880.64,3,3,2,At Risk
17362.0,239,144,1024.04,2,4,3,Lost
17363.0,395,36,940.86,1,2,3,Lost
17364.0,1,920,12070.42,4,4,4,Loyal
17365.0,13,799,8224.98,4,4,4,Loyal
17366.0,432,135,1096.24,1,3,3,Lost
17367.0,238,34,168.4,2,2,1,Champions
17368.0,23,240,2826.14,4,4,4,Loyal
17369.0,456,1,979.1999999999999,1,1,3,Champions
17370.0,73,33,446.18,3,2,2,At Risk
17371.0,17,146,662.55,4,4,2,Loyal
17372.0,41,660,4377.56,3,4,4,Loyal
17373.0,40,91,1167.5,3,3,3,Lost
17374.0,219,42,727.11,2,2,2,Champions
17375.0,199,86,660.55,2,3,2,Lost
17376.0,71,55,453.64,3,3,2,At Risk
17377.0,24,1776,18319.41,4,4,4,Loyal
17378.0,374,1,10.95,2,1,1,Champions
17379.0,11,83,404.66,4,3,2,At Risk
17380.0,434,10,645.0,1,1,2,Champions
17381.0,9,174,40002.37,4,4,4,Loyal
17382.0,65,18,902.28,3,1,3,At Risk
17383.0,4,53,309.99,4,2,1,At Risk
17384.0,19,20,507.55,4,1,2,At Risk
17385.0,15,47,261.11,4,2,1,At Risk
17386.0,8,38,2812.77,4,2,4,Loyal
17387.0,20,78,784.11,4,3,2,At Risk
17388.0,78,57,2691.57,3,3,4,Loyal
17389.0,1,431,57224.68,4,4,4,Loyal
17390.0,421,12,149.3,1,1,1,Champions
17391.0,164,3,508.8,2,1,2,Champions
17392.0,307,76,626.56,2,3,2,Lost
17393.0,411,48,381.15,1,2,2,Champions
17394.0,219,4,203.86999999999998,2,1,1,Champions
17395.0,508,3,97.5,1,1,1,Champions
17396.0,39,50,8807.1,3,2,4,Lost
17397.0,22,138,1233.18,4,3,3,Loyal
17398.0,115,38,653.38,2,2,2,Champions
17400.0,126,481,4677.05,2,4,4,Lost
17401.0,541,12,114.85,1,1,1,Champions
17402.0,5,203,5096.18,4,4,4,Loyal
17403.0,36,46,400.57,3,2,2,At Risk
17404.0,4,292,47781.12,4,4,4,Loyal
17405.0,1,82,1031.41,4,3,3,Loyal
17406.0,333,259,4905.05,2,4,4,Lost
17407.0,412,23,552.9,1,2,2,Champions
17408.0,163,8,316.09000000000003,2,1,1,Champions
17409.0,185,104,7793.51,2,3,4,Lost
17410.0,16,64,1214.72,4,3,3,Loyal
17411.0,12,75,1425.38,4,3,3,Loyal
17412.0,3,236,4417.52,4,4,4,Loyal
17413.0,405,10,560.14,1,1,2,Champions
17414.0,44,21,2249.52,3,1,3,At Risk
17415.0,80,14,507.84,3,1,2,At Risk
17416.0,30,597,17298.45,3,4,4,Loyal
17417.0,549,16,164.18,1,1,1,Champions
17418.0,42,42,670.0600000000001,3,2,2,At Risk
17419.0,11,318,6500.52,4,4,4,Loyal
17420.0,50,57,1084.43,3,3,3,Lost
17421.0,386,58,1059.41,1,3,3,Lost
17422.0,16,205,3594.76,4,4,4,Loyal
17423.0,46,43,1118.95,3,2,3,At Risk
17425.0,19,43,759.17,4,2,2,At Risk
17426.0,8,427,8077.77,4,4,4,Loyal
17427.0,72,2,100.8,3,1,1,At Risk
17428.0,1,729,31819.760000000002,4,4,4,Loyal
17429.0,128,95,1357.46,2,3,3,Lost
17430.0,33,42,735.17,3,2,2,At Risk
17431.0,313,43,403.3,2,2,2,Champions
17432.0,18,277,1751.39,4,4,3,Loyal
17433.0,88,93,569.96,3,3,2,At Risk
17434.0,2,134,2373.82,4,3,4,Loyal
17435.0,411,15,331.35,1,1,1,Champions
17436.0,2,17,534.06,4,1,2,At Risk
17437.0,530,53,373.17,1,2,2,Champions
17438.0,254,71,1422.77,2,3,3,Lost
17439.0,656,8,325.74,1,1,1,Champions
17440.0,157,6,323.58,2,1,1,Champions
17441.0,732,21,293.35,1,1,1,Champions
17442.0,37,283,4620.3,3,4,4,Loyal
17443.0,220,1,534.24,2,1,2,Champions
17444.0,148,135,2940.04,2,3,4,Lost
17446.0,177,9,120.9,2,1,1,Champions
17447.0,40,36,541.53,3,2,2,At Risk
17448.0,497,1117,14556.97,1,4,4,Lost
17449.0,2,598,4951.15,4,4,4,Loyal
17450.0,8,425,246973.09,4,4,4,Loyal
17451.0,1,100,1721.4,4,3,3,Loyal
17453.0,18,19,486.71999999999997,4,1,2,At Risk
17454.0,192,126,1547.94,2,3,3,Lost
17455.0,204,8,131.7,2,1,1,Champions
17456.0,365,77,1225.42,2,3,3,Lost
17457.0,127,64,5984.8099999999995,2,3,4,Lost
17458.0,15,86,529.58,4,3,2,At Risk
17459.0,43,111,657.3,3,3,2,At Risk
17460.0,94,139,2228.27,3,3,3,Lost
17461.0,23,111,757.46,4,3,2,At Risk
17462.0,60,27,675.69,3,2,2,At Risk
17463.0,16,324,2557.91,4,4,4,Loyal
17464.0,158,42,1000.94,2,2,3,Lost
17465.0,426,142,2542.79,1,3,4,Lost
17466.0,10,41,763.28,4,2,2,At Risk
17467.0,395,4,102.6,1,1,1,Champions
17468.0,10,8,194.8,4,1,1,At Risk
17469.0,16,267,5051.25,4,4,4,Loyal
17470.0,45,166,2804.87,3,4,4,Loyal
17471.0,475,19,321.65000000000003,1,1,1,Champions
17472.0,191,230,935.1,2,4,3,Lost
17473.0,409,34,607.0,1,2,2,Champions
17474.0,600,6,1047.0,1,1,3,Champions
17475.0,79,14,194.37,3,1,1,At Risk
17476.0,396,31,489.86,1,2,2,Champions
17477.0,613,44,1144.3,1,2,3,Lost
17478.0,408,40,1272.8,1,2,3,Lost
17479.0,633,18,389.26000000000005,1,1,2,Champions
17480.0,78,54,902.03,3,3,3,Lost
17481.0,4,82,1255.59,4,3,3,Loyal
17482.0,487,54,778.19,1,3,2,Lost
17483.0,65,28,591.73,3,2,2,At Risk
17484.0,576,14,209.57,1,1,1,Champions
17486.0,261,24,396.87,2,2,2,Champions
17487.0,728,8,160.55,1,1,1,Champions
17488.0,641,18,336.5,1,1,1,Champions
17489.0,59,29,376.64,3,2,2,At Risk
17490.0,1,116,2750.5,4,3,4,Loyal
17491.0,1,182,5981.07,4,4,4,Loyal
17492.0,248,39,1122.42,2,2,3,Lost
17493.0,385,8,100.91000000000001,1,1,1,Champions
17494.0,502,3,54.699999999999996,1,1,1,Champions
17495.0,8,48,806.72,4,2,2,At Risk
17496.0,359,72,1412.89,2,3,3,Lost
17497.0,390,7,287.25,1,1,1,Champions
17498.0,76,17,272.22,3,1,1,At Risk
17499.0,290,71,1341.39,2,3,3,Lost
17500.0,17,5,1138.0,4,1,3,At Risk
17501.0,221,18,288.6,2,1,1,Champions
17502.0,9,28,689.1,4,2,2,At Risk
17503.0,3,38,558.96,4,2,2,At Risk
17504.0,206,346,9565.12,2,4,4,Lost
17505.0,162,102,2435.48,2,3,4,Lost
17506.0,76,14,302.2,3,1,1,At Risk
17507.0,262,88,605.58,2,3,2,Lost
17508.0,281,231,4579.23,2,4,4,Lost
17509.0,58,366,6115.14,3,4,4,Loyal
17510.0,25,35,514.56,4,2,2,At Risk
17511.0,3,1911,175603.55,4,4,4,Loyal
17512.0,29,197,5467.820000000001,3,4,4,Loyal
17513.0,72,18,1158.8,3,1,3,At Risk
17514.0,128,87,542.83,2,3,2,Lost
17515.0,31,180,1617.46,3,4,3,Loyal
17516.0,15,196,957.55,4,4,3,Loyal
17517.0,309,11,153.94,2,1,1,Champions
17518.0,426,77,329.42,1,3,1,Champions
17519.0,17,222,5109.47,4,4,4,Loyal
17520.0,54,30,546.81,3,2,2,At Risk
17521.0,30,78,1278.06,3,3,3,Lost
17522.0,2,73,1070.71,4,3,3,Loyal
17523.0,11,33,652.74,4,2,2,At Risk
17524.0,361,43,539.14,2,2,2,Champions
17525.0,360,26,1161.9,2,2,3,Lost
17526.0,5,97,4166.04,4,3,4,Loyal
17527.0,54,47,939.37,3,2,3,At Risk
17528.0,1,253,3628.5,4,4,4,Loyal
17529.0,610,82,1240.25,1,3,3,Lost
17530.0,1,558,3141.51,4,4,4,Loyal
17531.0,190,58,1266.82,2,3,3,Lost
17532.0,386,4,65.34,1,1,1,Champions
17533.0,435,1,34.8,1,1,1,Champions
17534.0,54,92,1668.83,3,3,3,Lost
17535.0,280,13,164.4,2,1,1,Champions
17536.0,177,16,364.83,2,1,2,Champions
17537.0,30,75,897.62,3,3,2,At Risk
17538.0,26,9,98.42,4,1,1,At Risk
17539.0,618,149,1226.57,1,4,3,Lost
17540.0,25,64,1590.6000000000001,4,3,3,Loyal
17541.0,510,33,124.46,1,2,1,Champions
17542.0,270,65,341.7,2,3,1,Champions
17543.0,550,13,120.05,1,1,1,Champions
17544.0,390,92,960.69,1,3,3,Lost
17545.0,43,278,1448.54,3,4,3,Loyal
17547.0,376,31,727.85,2,2,2,Champions
17548.0,234,34,731.26,2,2,2,Champions
17549.0,24,6,148.86,4,1,1,At Risk
17550.0,197,334,2547.64,2,4,4,Lost
17551.0,359,43,306.84,2,2,1,Champions
17552.0,60,156,3085.29,3,4,4,Loyal
17553.0,130,6,3757.6,2,1,4,Lost
17554.0,1,88,1952.45,4,3,3,Loyal
17555.0,20,272,1057.74,4,4,3,Loyal
17556.0,206,14,300.67,2,1,1,Champions
17557.0,14,35,575.46,4,2,2,At Risk
17558.0,393,28,259.17,1,2,1,Champions
17559.0,513,12,167.62,1,1,1,Champions
17560.0,95,56,1895.8,3,3,3,Lost
17561.0,19,203,722.34,4,4,2,Loyal
17562.0,14,63,1122.38,4,3,3,Loyal
17563.0,578,29,392.38,1,2,2,Champions
17564.0,24,49,454.01,4,2,2,At Risk
17565.0,587,30,131.83,1,2,1,Champions
17566.0,8,152,901.21,4,4,3,Loyal
17567.0,7,223,5356.03,4,4,4,Loyal
17568.0,633,65,382.79,1,3,2,Lost
17569.0,332,29,344.14,2,2,1,Champions
17570.0,382,1,100.0,1,1,1,Champions
17571.0,50,353,1703.75,3,4,3,Loyal
