Customer ID,Recency,Frequency,Monetary,Customer_Age,Customer_Lifespan_Years,CLV,Churn_Prediction_Rate,CLV_segment,Churn_Risk,Customer_Segment
17770.0,199,38,1143.27,281,0.7698630136986301,880.16,,Silver,High Risk,Silver-High Risk
17771.0,57,69,387.41,588,1.610958904109589,624.1,45.168816,Silver,Low Risk,Silver-Low Risk
17772.0,11,105,384.77,392,1.073972602739726,413.23,,Silver,High Risk,Silver-High Risk
17773.0,514,56,585.27,689,1.8876712328767122,1104.8,55.68553,Gold,Medium Risk,Gold-Medium Risk
17774.0,97,410,3328.05,668,1.83013698630137,6090.79,6.504728,Platinum,Low Risk,Platinum-Low Risk
17775.0,255,3,56.4,254,0.6958904109589041,39.25,,Bronze,High Risk,Bronze-High Risk
17776.0,387,84,338.56,722,1.978082191780822,669.7,56.55653,Silver,Medium Risk,Silver-Medium Risk
17777.0,25,194,665.86,99,0.27123287671232876,180.6,23.218906,Bronze,Low Risk,Bronze-Low Risk
17778.0,662,10,197.70000000000002,661,1.810958904109589,358.03,64.20128,Silver,Medium Risk,Silver-Medium Risk
17779.0,21,82,658.57,143,0.3917808219178082,258.02,,Bronze,High Risk,Bronze-High Risk
17780.0,667,81,352.91,684,1.873972602739726,661.34,57.278484,Silver,Medium Risk,Silver-Medium Risk
17781.0,159,12,188.02,252,0.6904109589041096,129.81,,Bronze,High Risk,Bronze-High Risk
17782.0,383,29,679.02,382,1.0465753424657533,710.65,39.836197,Silver,Low Risk,Silver-Low Risk
17783.0,72,92,379.91,512,1.4027397260273973,532.91,,Silver,High Risk,Silver-High Risk
17784.0,550,23,112.86,549,1.5041095890410958,169.75,71.62087,Bronze,Medium Risk,Bronze-Medium Risk
17785.0,53,51,403.38,564,1.5452054794520549,623.3,,Silver,High Risk,Silver-High Risk
17786.0,85,72,278.74,316,0.8657534246575342,241.32,60.246532,Bronze,Medium Risk,Bronze-Medium Risk
17787.0,153,165,2601.4700000000003,370,1.0136986301369864,2637.11,,Gold,High Risk,Gold-High Risk
17788.0,74,5,1117.9,129,0.35342465753424657,395.09,41.38016,Silver,Low Risk,Silver-Low Risk
17789.0,281,29,397.15,660,1.8082191780821917,718.13,,Silver,High Risk,Silver-High Risk
17790.0,27,304,2783.61,543,1.4876712328767123,4141.1,,Platinum,High Risk,Platinum-High Risk
17791.0,30,10,106.1,29,0.07945205479452055,8.43,71.08697,Bronze,Medium Risk,Bronze-Medium Risk
17792.0,467,53,370.05,477,1.3068493150684932,483.6,62.081318,Silver,Medium Risk,Silver-Medium Risk
17793.0,25,58,323.04,24,0.06575342465753424,21.24,,Bronze,High Risk,Bronze-High Risk
17794.0,687,7,147.3,688,1.884931506849315,277.65,70.556786,Bronze,Medium Risk,Bronze-Medium Risk
17795.0,180,46,350.39,264,0.7232876712328767,253.43,60.214584,Bronze,Medium Risk,Bronze-Medium Risk
17796.0,40,225,1361.99,420,1.1506849315068493,1567.22,23.462349,Gold,Low Risk,Gold-Low Risk
17797.0,22,275,1985.87,723,1.9808219178082191,3933.65,,Platinum,High Risk,Platinum-High Risk
17798.0,582,49,183.09,581,1.5917808219178082,291.44,68.74331,Silver,Medium Risk,Silver-Medium Risk
17799.0,22,926,6341.89,725,1.9863013698630136,12596.9,3.3092844,Platinum,Low Risk,Platinum-Low Risk
17800.0,37,104,1199.01,333,0.9123287671232877,1093.89,,Gold,High Risk,Gold-High Risk
17801.0,451,85,798.3299999999999,691,1.893150684931507,1511.36,36.12356,Gold,Low Risk,Gold-Low Risk
17802.0,82,540,5053.12,725,1.9863013698630136,10037.02,3.2232382,Platinum,Low Risk,Platinum-Low Risk
17803.0,392,27,184.66,391,1.0712328767123287,197.81,70.325745,Bronze,Medium Risk,Bronze-Medium Risk
17804.0,376,92,385.23,738,2.021917808219178,778.9,48.968773,Silver,Low Risk,Silver-Low Risk
17805.0,74,11,927.03,609,1.6684931506849314,1546.74,42.393867,Gold,Low Risk,Gold-Low Risk
17806.0,11,43,546.04,10,0.0273972602739726,14.96,,Bronze,High Risk,Bronze-High Risk
17807.0,395,89,437.87,703,1.926027397260274,843.35,48.968773,Silver,Low Risk,Silver-Low Risk
17808.0,549,33,262.64,580,1.5890410958904109,417.35,66.42257,Silver,Medium Risk,Silver-Medium Risk
17809.0,16,112,11337.39,736,2.0164383561643837,22861.15,,Platinum,High Risk,Platinum-High Risk
17810.0,669,56,374.81,683,1.8712328767123287,701.36,61.393105,Silver,Medium Risk,Silver-Medium Risk
17811.0,4,1182,9609.8,445,1.2191780821917808,11716.06,,Platinum,High Risk,Platinum-High Risk
17812.0,13,233,1165.8899999999999,529,1.4493150684931506,1689.74,24.688375,Gold,Low Risk,Gold-Low Risk
17813.0,14,371,1770.8799999999999,70,0.1917808219178082,339.62,19.196426,Silver,Low Risk,Silver-Low Risk
17814.0,375,146,1617.32,421,1.1534246575342466,1865.46,,Gold,High Risk,Gold-High Risk
17815.0,393,13,591.96,392,1.073972602739726,635.75,58.093052,Silver,Medium Risk,Silver-Medium Risk
17816.0,37,55,112.32,723,1.9808219178082191,222.49,,Bronze,High Risk,Bronze-High Risk
17817.0,4,138,807.85,421,1.1534246575342466,931.79,,Silver,High Risk,Silver-High Risk
17818.0,738,46,130.18,737,2.0191780821917806,262.86,70.50749,Bronze,Medium Risk,Bronze-Medium Risk
17819.0,72,101,6612.5199999999995,725,1.9863013698630136,13134.46,13.907716,Platinum,Low Risk,Platinum-Low Risk
17820.0,374,42,183.56,373,1.021917808219178,187.58,70.22546,Bronze,Medium Risk,Bronze-Medium Risk
17821.0,406,6,334.62,405,1.1095890410958904,371.29,61.444683,Silver,Medium Risk,Silver-Medium Risk
17822.0,420,176,2188.5,560,1.5342465753424657,3357.7,26.28318,Gold,Low Risk,Gold-Low Risk
17823.0,421,110,494.25,420,1.1506849315068493,568.73,40.436996,Silver,Low Risk,Silver-Low Risk
17824.0,51,13,298.4,50,0.136986301369863,40.88,,Bronze,High Risk,Bronze-High Risk
17825.0,599,28,731.96,725,1.9863013698630136,1453.89,39.836197,Gold,Low Risk,Gold-Low Risk
17826.0,374,34,134.59,373,1.021917808219178,137.54,66.58337,Bronze,Medium Risk,Bronze-Medium Risk
17827.0,5,288,2388.05,621,1.7013698630136986,4062.96,6.8841176,Platinum,Low Risk,Platinum-Low Risk
17828.0,23,67,1820.09,184,0.5041095890410959,917.52,,Silver,High Risk,Silver-High Risk
17829.0,299,171,4756.74,654,1.7917808219178082,8523.04,7.316144,Platinum,Low Risk,Platinum-Low Risk
17830.0,2,23,398.7,288,0.7890410958904109,314.59,,Silver,High Risk,Silver-High Risk
17831.0,33,2,35.400000000000006,32,0.08767123287671233,3.1,,Bronze,High Risk,Bronze-High Risk
17832.0,50,61,155.37,49,0.13424657534246576,20.86,,Bronze,High Risk,Bronze-High Risk
17833.0,723,32,342.36,722,1.978082191780822,677.22,64.44284,Silver,Medium Risk,Silver-Medium Risk
17834.0,415,59,730.47,444,1.2164383561643837,888.57,38.306664,Silver,Low Risk,Silver-Low Risk
17835.0,3,61,350.64,22,0.06027397260273973,21.13,,Bronze,High Risk,Bronze-High Risk
17836.0,47,24,110.21000000000001,46,0.12602739726027398,13.89,,Bronze,High Risk,Bronze-High Risk
17837.0,42,169,1593.38,162,0.4438356164383562,707.2,,Silver,High Risk,Silver-High Risk
17838.0,27,308,6722.900000000001,630,1.726027397260274,11603.91,,Platinum,High Risk,Platinum-High Risk
17839.0,42,56,338.8,41,0.11232876712328767,38.06,63.04394,Bronze,Medium Risk,Bronze-Medium Risk
17840.0,444,55,185.72,443,1.2136986301369863,225.41,68.90897,Bronze,Medium Risk,Bronze-Medium Risk
17841.0,2,12890,70884.07,736,2.0164383561643837,142933.36,,Platinum,High Risk,Platinum-High Risk
17842.0,602,18,430.69,601,1.6465753424657534,709.16,64.6847,Silver,Medium Risk,Silver-Medium Risk
17843.0,303,64,326.23,411,1.126027397260274,367.34,53.295856,Silver,Low Risk,Silver-Low Risk
17844.0,107,5,51.559999999999995,106,0.29041095890410956,14.97,,Bronze,High Risk,Bronze-High Risk
17845.0,555,48,598.19,575,1.5753424657534247,942.35,48.723595,Silver,Low Risk,Silver-Low Risk
17846.0,85,1,2033.1,84,0.23013698630136986,467.89,,Silver,High Risk,Silver-High Risk
17847.0,516,9,129.69,644,1.7643835616438357,228.82,73.08817,Bronze,Medium Risk,Bronze-Medium Risk
17848.0,81,168,3650.9,732,2.0054794520547947,7321.8,,Platinum,High Risk,Platinum-High Risk
17849.0,218,50,1063.76,634,1.736986301369863,1847.74,,Gold,High Risk,Gold-High Risk
17850.0,372,2796,56600.08,734,2.010958904109589,113820.43,,Platinum,High Risk,Platinum-High Risk
17851.0,422,237,1563.34,735,2.0136986301369864,3148.1,23.931492,Gold,Low Risk,Gold-Low Risk
17852.0,12,110,663.21,730,2.0,1326.42,29.470427,Gold,Low Risk,Gold-Low Risk
17853.0,407,106,1608.19,735,2.0136986301369864,3238.41,23.240507,Gold,Low Risk,Gold-Low Risk
17854.0,185,120,1071.45,731,2.0027397260273974,2145.84,23.552965,Gold,Low Risk,Gold-Low Risk
17855.0,373,34,417.94,372,1.0191780821917809,425.96,54.675453,Silver,Low Risk,Silver-Low Risk
17856.0,2,15,1418.03,281,0.7698630136986301,1091.69,,Gold,High Risk,Gold-High Risk
17857.0,4,60,28682.24,641,1.7561643835616438,50370.73,,Platinum,High Risk,Platinum-High Risk
17858.0,6,395,12797.65,732,2.0054794520547947,25665.42,,Platinum,High Risk,Platinum-High Risk
17859.0,305,25,148.21,304,0.8328767123287671,123.44,70.325745,Bronze,Medium Risk,Bronze-Medium Risk
17860.0,369,232,1015.54,727,1.9917808219178081,2022.73,23.845608,Gold,Low Risk,Gold-Low Risk
17861.0,3,568,5127.69,729,1.9972602739726026,10241.33,,Platinum,High Risk,Platinum-High Risk
17862.0,324,102,1279.09,562,1.5397260273972602,1969.45,22.230633,Gold,Low Risk,Gold-Low Risk
17863.0,59,276,5745.2,652,1.7863013698630137,10262.66,2.8254366,Platinum,Low Risk,Platinum-Low Risk
17864.0,13,145,924.32,427,1.16986301369863,1081.33,,Gold,High Risk,Gold-High Risk
17865.0,31,1018,26374.39,738,2.021917808219178,53326.85,3.023045,Platinum,Low Risk,Platinum-Low Risk
17866.0,143,26,1134.95,724,1.9835616438356165,2251.24,38.666687,Gold,Low Risk,Gold-Low Risk
17867.0,30,141,1621.2800000000002,736,2.0164383561643837,3269.21,,Gold,High Risk,Gold-High Risk
17868.0,386,19,234.65,385,1.0547945205479452,247.51,70.82267,Bronze,Medium Risk,Bronze-Medium Risk
17869.0,107,98,1036.16,546,1.4958904109589042,1549.98,21.506878,Gold,Low Risk,Gold-Low Risk
17870.0,2,282,3108.15,381,1.0438356164383562,3244.4,,Gold,High Risk,Gold-High Risk
17871.0,205,85,1118.99,692,1.895890410958904,2121.48,,Gold,High Risk,Gold-High Risk
17872.0,382,15,235.87,381,1.0438356164383562,246.21,65.60401,Bronze,Medium Risk,Bronze-Medium Risk
17873.0,80,179,6515.88,722,1.978082191780822,12888.95,8.313997,Platinum,Low Risk,Platinum-Low Risk
17874.0,185,46,683.46,255,0.6986301369863014,477.49,,Silver,High Risk,Silver-High Risk
17875.0,688,26,167.1,687,1.8821917808219177,314.51,70.325745,Silver,Medium Risk,Silver-Medium Risk
17876.0,400,4,3424.02,674,1.8465753424657534,6322.71,69.20119,Platinum,Medium Risk,Platinum-Medium Risk
17877.0,170,12,237.61,169,0.46301369863013697,110.02,,Bronze,High Risk,Bronze-High Risk
17878.0,44,85,1412.33,394,1.0794520547945206,1524.54,30.856955,Gold,Low Risk,Gold-Low Risk
17879.0,174,6,178.51999999999998,173,0.473972602739726,84.61,68.23914,Bronze,Medium Risk,Bronze-Medium Risk
17880.0,365,45,824.9200000000001,729,1.9972602739726026,1647.58,,Gold,High Risk,Gold-High Risk
17881.0,304,8,133.35000000000002,303,0.8301369863013699,110.7,68.703064,Bronze,Medium Risk,Bronze-Medium Risk
17882.0,379,56,313.46,378,1.0356164383561643,324.62,,Silver,High Risk,Silver-High Risk
17883.0,3,176,995.85,651,1.7835616438356163,1776.16,,Gold,High Risk,Gold-High Risk
17884.0,4,482,3072.89,734,2.010958904109589,6179.46,6.776305,Platinum,Low Risk,Platinum-Low Risk
17885.0,12,64,190.19,11,0.030136986301369864,5.73,59.09636,Bronze,Medium Risk,Bronze-Medium Risk
17886.0,32,175,1608.38,589,1.6136986301369862,2595.44,22.70772,Gold,Low Risk,Gold-Low Risk
17887.0,129,10,111.35,128,0.3506849315068493,39.05,71.850975,Bronze,Medium Risk,Bronze-Medium Risk
17888.0,21,163,1820.44,717,1.9643835616438357,3576.04,20.896439,Platinum,Low Risk,Platinum-Low Risk
17889.0,212,122,774.87,618,1.6931506849315068,1311.97,23.435846,Gold,Low Risk,Gold-Low Risk
17890.0,323,94,602.09,360,0.9863013698630136,593.84,,Silver,High Risk,Silver-High Risk
17891.0,162,34,203.85999999999999,161,0.4410958904109589,89.92,60.057354,Bronze,Medium Risk,Bronze-Medium Risk
17892.0,56,28,244.1,154,0.42191780821917807,102.99,67.2733,Bronze,Medium Risk,Bronze-Medium Risk
17893.0,225,16,112.25,224,0.6136986301369863,68.89,,Bronze,High Risk,Bronze-High Risk
17894.0,72,422,2453.38,468,1.2821917808219179,3145.7,8.873159,Gold,Low Risk,Gold-Low Risk
17895.0,44,16,98.0,43,0.1178082191780822,11.55,68.898926,Bronze,Medium Risk,Bronze-Medium Risk
17896.0,23,2,256.32,22,0.06027397260273973,15.45,,Bronze,High Risk,Bronze-High Risk
17897.0,173,346,2585.0,575,1.5753424657534247,4072.26,,Platinum,High Risk,Platinum-High Risk
17898.0,85,50,299.18,566,1.5506849315068494,463.93,,Silver,High Risk,Silver-High Risk
17899.0,159,32,155.8,158,0.4328767123287671,67.44,,Bronze,High Risk,Bronze-High Risk
17900.0,190,6,112.19999999999999,189,0.5178082191780822,58.1,63.879425,Bronze,Medium Risk,Bronze-Medium Risk
17901.0,29,22,260.08,521,1.4273972602739726,371.24,78.22135,Silver,High Risk,Silver-High Risk
17902.0,547,24,216.39999999999998,546,1.4958904109589042,323.71,62.78469,Silver,Medium Risk,Silver-Medium Risk
17903.0,394,45,381.09000000000003,393,1.0767123287671232,410.32,63.53392,Silver,Medium Risk,Silver-Medium Risk
17904.0,21,38,191.67,20,0.0547945205479452,10.5,,Bronze,High Risk,Bronze-High Risk
17905.0,71,171,2383.52,679,1.8602739726027397,4434.0,,Platinum,High Risk,Platinum-High Risk
17906.0,247,12,72.9,246,0.673972602739726,49.13,,Bronze,High Risk,Bronze-High Risk
17907.0,641,13,291.76,640,1.7534246575342465,511.58,66.93403,Silver,Medium Risk,Silver-Medium Risk
17908.0,374,277,1411.54,725,1.9863013698630136,2803.74,,Gold,High Risk,Gold-High Risk
17909.0,737,9,132.55,736,2.0164383561643837,267.28,68.703064,Bronze,Medium Risk,Bronze-Medium Risk
17910.0,726,26,261.7,725,1.9863013698630136,519.82,70.14998,Silver,Medium Risk,Silver-Medium Risk
17911.0,9,39,366.23,8,0.021917808219178082,8.03,,Bronze,High Risk,Bronze-High Risk
17912.0,310,52,375.5,374,1.0246575342465754,384.76,59.79128,Silver,Medium Risk,Silver-Medium Risk
17913.0,59,476,3479.64,735,2.0136986301369864,7006.95,,Platinum,High Risk,Platinum-High Risk
17914.0,4,80,336.43,3,0.00821917808219178,2.77,,Bronze,High Risk,Bronze-High Risk
17915.0,551,35,242.13,550,1.5068493150684932,364.85,66.768745,Silver,Medium Risk,Silver-Medium Risk
17916.0,629,19,43.87,732,2.0054794520547947,87.98,76.05674,Bronze,High Risk,Bronze-High Risk
17917.0,45,94,341.28,362,0.9917808219178083,338.47,,Silver,High Risk,Silver-High Risk
17918.0,501,40,396.39,504,1.3808219178082193,547.34,60.864033,Silver,Medium Risk,Silver-Medium Risk
17919.0,88,40,1840.32,438,1.2,2208.38,,Gold,High Risk,Gold-High Risk
17920.0,4,1803,24516.46,733,2.0082191780821916,49234.43,,Platinum,High Risk,Platinum-High Risk
17921.0,64,368,2423.5,511,1.4,3392.9,9.011109,Gold,Low Risk,Gold-Low Risk
17922.0,543,8,170.4,542,1.484931506849315,253.03,70.556786,Bronze,Medium Risk,Bronze-Medium Risk
17923.0,282,3,497.0,543,1.4876712328767123,739.37,,Silver,High Risk,Silver-High Risk
17924.0,12,35,3536.7000000000003,414,1.1342465753424658,4011.49,,Platinum,High Risk,Platinum-High Risk
17925.0,373,2,488.16,372,1.0191780821917809,497.52,,Silver,High Risk,Silver-High Risk
17926.0,133,44,1035.49,578,1.5835616438356164,1639.76,34.542393,Gold,Low Risk,Gold-Low Risk
17927.0,722,10,294.0,721,1.9753424657534246,580.75,66.32498,Silver,Medium Risk,Silver-Medium Risk
17928.0,45,27,341.24,570,1.5616438356164384,532.9,,Silver,High Risk,Silver-High Risk
17929.0,11,15,3082.1,730,2.0,6164.2,,Platinum,High Risk,Platinum-High Risk
17930.0,36,87,4275.22,645,1.7671232876712328,7554.84,,Platinum,High Risk,Platinum-High Risk
17931.0,134,357,3437.29,660,1.8082191780821917,6215.37,,Platinum,High Risk,Platinum-High Risk
17932.0,29,90,1331.57,210,0.5753424657534246,766.11,28.524357,Silver,Low Risk,Silver-Low Risk
17933.0,632,14,114.69,631,1.7287671232876711,198.27,71.11652,Bronze,Medium Risk,Bronze-Medium Risk
17934.0,52,41,1049.15,406,1.1123287671232878,1167.0,,Gold,High Risk,Gold-High Risk
17935.0,138,64,686.14,734,2.010958904109589,1379.8,,Gold,High Risk,Gold-High Risk
17936.0,5,77,389.84,4,0.010958904109589041,4.27,,Bronze,High Risk,Bronze-High Risk
17937.0,9,43,4301.22,361,0.989041095890411,4254.08,31.680489,Platinum,Low Risk,Platinum-Low Risk
17938.0,420,29,144.29,419,1.1479452054794521,165.64,69.32741,Bronze,Medium Risk,Bronze-Medium Risk
17939.0,160,12,99.14,159,0.43561643835616437,43.19,71.95861,Bronze,Medium Risk,Bronze-Medium Risk
17940.0,49,36,30393.19,736,2.0164383561643837,61285.99,,Platinum,High Risk,Platinum-High Risk
17941.0,131,7,1433.28,701,1.9205479452054794,2752.68,38.343803,Gold,Low Risk,Gold-Low Risk
17942.0,8,2,77.50000000000001,7,0.019178082191780823,1.49,65.96329,Bronze,Medium Risk,Bronze-Medium Risk
17944.0,423,26,75.41,422,1.1561643835616437,87.19,76.50332,Bronze,High Risk,Bronze-High Risk
17945.0,697,72,360.35,696,1.906849315068493,687.13,49.888966,Silver,Low Risk,Silver-Low Risk
17946.0,233,20,149.57999999999998,258,0.7068493150684931,105.73,,Bronze,High Risk,Bronze-High Risk
17947.0,37,9,176.68,36,0.09863013698630137,17.43,,Bronze,High Risk,Bronze-High Risk
17948.0,147,1,358.56000000000006,146,0.4,143.42,60.777557,Bronze,Medium Risk,Bronze-Medium Risk
17949.0,1,157,118628.08,737,2.0191780821917806,239531.22,,Platinum,High Risk,Platinum-High Risk
17950.0,72,206,1432.81,703,1.926027397260274,2759.63,,Gold,High Risk,Gold-High Risk
17951.0,40,33,1636.0800000000002,403,1.104109589041096,1806.41,,Gold,High Risk,Gold-High Risk
17952.0,378,104,819.61,541,1.4821917808219178,1214.82,28.249184,Gold,Low Risk,Gold-Low Risk
17953.0,540,21,160.82,539,1.4767123287671233,237.48,70.325745,Bronze,Medium Risk,Bronze-Medium Risk
17954.0,5,771,3966.05,729,1.9972602739726026,7921.23,,Platinum,High Risk,Platinum-High Risk
17955.0,199,22,949.9,664,1.819178082191781,1728.04,39.659195,Gold,Low Risk,Gold-Low Risk
17956.0,249,1,12.75,248,0.6794520547945205,8.66,90.6767,Bronze,High Risk,Bronze-High Risk
17957.0,66,31,111.68,65,0.1780821917808219,19.89,63.88488,Bronze,Medium Risk,Bronze-Medium Risk
17958.0,117,36,973.88,727,1.9917808219178081,1939.76,,Gold,High Risk,Gold-High Risk
17959.0,592,2,140.75,591,1.6191780821917807,227.9,65.31153,Bronze,Medium Risk,Bronze-Medium Risk
17960.0,171,37,135.08,641,1.7561643835616438,237.22,69.570526,Bronze,Medium Risk,Bronze-Medium Risk
17961.0,21,660,2995.54,737,2.0191780821917806,6048.53,,Platinum,High Risk,Platinum-High Risk
17962.0,142,200,687.42,694,1.9013698630136986,1307.04,,Gold,High Risk,Gold-High Risk
17963.0,471,112,651.51,688,1.884931506849315,1228.05,30.086073,Gold,Low Risk,Gold-Low Risk
17964.0,32,139,733.46,371,1.0164383561643835,745.52,,Silver,High Risk,Silver-High Risk
17965.0,38,855,7240.9800000000005,724,1.9835616438356165,14362.93,3.302694,Platinum,Low Risk,Platinum-Low Risk
17966.0,38,114,1974.42,689,1.8876712328767122,3727.06,,Platinum,High Risk,Platinum-High Risk
17967.0,372,115,357.28999999999996,415,1.1369863013698631,406.23,,Silver,High Risk,Silver-High Risk
17968.0,374,220,888.04,511,1.4,1243.26,,Gold,High Risk,Gold-High Risk
17969.0,166,207,2369.94,732,2.0054794520547947,4752.87,12.774867,Platinum,Low Risk,Platinum-Low Risk
17970.0,211,31,582.59,210,0.5753424657534246,335.19,,Silver,High Risk,Silver-High Risk
17971.0,548,21,161.94,547,1.4986301369863013,242.69,71.18355,Bronze,Medium Risk,Bronze-Medium Risk
17972.0,242,31,136.04,241,0.6602739726027397,89.82,70.37707,Bronze,Medium Risk,Bronze-Medium Risk
17973.0,52,15,337.04,51,0.13972602739726028,47.09,,Bronze,High Risk,Bronze-High Risk
17974.0,25,403,1858.06,406,1.1123287671232878,2066.77,,Gold,High Risk,Gold-High Risk
17975.0,15,479,7028.83,490,1.3424657534246576,9435.96,3.229675,Platinum,Low Risk,Platinum-Low Risk
17976.0,372,130,706.38,371,1.0164383561643835,717.99,25.529877,Silver,Low Risk,Silver-Low Risk
17977.0,29,108,1565.6299999999999,399,1.093150684931507,1711.47,,Gold,High Risk,Gold-High Risk
17978.0,365,80,1461.76,730,2.0,2923.52,,Gold,High Risk,Gold-High Risk
17979.0,36,146,757.71,259,0.7095890410958904,537.66,23.968267,Silver,Low Risk,Silver-Low Risk
17980.0,166,66,1033.42,392,1.073972602739726,1109.86,,Gold,High Risk,Gold-High Risk
17981.0,411,17,239.12,410,1.1232876712328768,268.6,64.66457,Bronze,Medium Risk,Bronze-Medium Risk
17982.0,681,13,138.18,680,1.8630136986301369,257.43,69.625565,Bronze,Medium Risk,Bronze-Medium Risk
17983.0,395,24,171.71,394,1.0794520547945206,185.35,70.325745,Bronze,Medium Risk,Bronze-Medium Risk
17984.0,145,251,1191.27,738,2.021917808219178,2408.65,20.652725,Gold,Low Risk,Gold-Low Risk
17985.0,22,23,634.95,21,0.057534246575342465,36.53,,Bronze,High Risk,Bronze-High Risk
17986.0,56,1,20.8,55,0.1506849315068493,3.13,,Bronze,High Risk,Bronze-High Risk
17987.0,185,178,1003.64,550,1.5068493150684932,1512.33,22.81269,Gold,Low Risk,Gold-Low Risk
17988.0,12,123,489.54,731,2.0027397260273974,980.42,31.410414,Silver,Low Risk,Silver-Low Risk
17989.0,379,34,228.82999999999998,378,1.0356164383561643,236.98,,Bronze,High Risk,Bronze-High Risk
17990.0,237,57,1527.6100000000001,731,2.0027397260273974,3059.41,33.65644,Gold,Low Risk,Gold-Low Risk
17991.0,225,40,320.55,591,1.6191780821917807,519.03,,Silver,High Risk,Silver-High Risk
17992.0,389,53,254.13,388,1.063013698630137,270.14,68.728546,Bronze,Medium Risk,Bronze-Medium Risk
17993.0,617,64,235.19,616,1.6876712328767123,396.92,59.832638,Silver,Medium Risk,Silver-Medium Risk
17994.0,122,314,2313.32,620,1.6986301369863013,3929.48,,Platinum,High Risk,Platinum-High Risk
17995.0,282,29,495.48,386,1.0575342465753426,523.99,,Silver,High Risk,Silver-High Risk
17996.0,380,67,482.33,546,1.4958904109589042,721.51,,Silver,High Risk,Silver-High Risk
17997.0,74,166,1970.6699999999998,163,0.4465753424657534,880.05,,Silver,High Risk,Silver-High Risk
17998.0,380,58,639.24,737,2.0191780821917806,1290.74,38.91039,Gold,Low Risk,Gold-Low Risk
17999.0,37,176,730.9,377,1.0328767123287672,754.93,23.368675,Silver,Low Risk,Silver-Low Risk
18000.0,564,6,124.25,563,1.5424657534246575,191.65,66.42106,Bronze,Medium Risk,Bronze-Medium Risk
18001.0,12,140,953.84,736,2.0164383561643837,1923.36,23.552965,Gold,Low Risk,Gold-Low Risk
18002.0,376,54,249.92,731,2.0027397260273974,500.52,,Silver,High Risk,Silver-High Risk
18003.0,376,25,358.61,375,1.0273972602739727,368.43,58.76839,Silver,Medium Risk,Silver-Medium Risk
18004.0,362,40,169.47,361,0.989041095890411,167.61,,Bronze,High Risk,Bronze-High Risk
18005.0,4,60,249.72,46,0.12602739726027398,31.47,,Bronze,High Risk,Bronze-High Risk
18006.0,23,65,997.86,722,1.978082191780822,1973.85,,Gold,High Risk,Gold-High Risk
18007.0,393,51,220.32,392,1.073972602739726,236.62,66.639404,Bronze,Medium Risk,Bronze-Medium Risk
18008.0,70,102,19787.13,702,1.9232876712328768,38056.34,,Platinum,High Risk,Platinum-High Risk
18009.0,235,181,2155.83,652,1.7863013698630137,3850.96,,Platinum,High Risk,Platinum-High Risk
18010.0,257,14,174.8,256,0.7013698630136986,122.6,,Bronze,High Risk,Bronze-High Risk
18011.0,373,93,527.03,566,1.5506849315068494,817.26,45.29036,Silver,Low Risk,Silver-Low Risk
18012.0,723,13,115.3,722,1.978082191780822,228.07,71.196365,Bronze,Medium Risk,Bronze-Medium Risk
18013.0,155,31,187.29,154,0.42191780821917807,79.02,63.389282,Bronze,Medium Risk,Bronze-Medium Risk
18014.0,28,32,166.42,27,0.07397260273972603,12.31,69.32741,Bronze,Medium Risk,Bronze-Medium Risk
18015.0,4,46,120.03,3,0.00821917808219178,0.99,,Bronze,High Risk,Bronze-High Risk
18016.0,32,170,1960.46,680,1.8630136986301369,3652.36,,Platinum,High Risk,Platinum-High Risk
18017.0,81,4,688.0,430,1.178082191780822,810.52,,Silver,High Risk,Silver-High Risk
18018.0,108,44,297.99,420,1.1506849315068493,342.89,,Silver,High Risk,Silver-High Risk
18019.0,52,5,38.45,51,0.13972602739726028,5.37,,Bronze,High Risk,Bronze-High Risk
18020.0,544,12,190.48000000000002,543,1.4876712328767123,283.37,70.75518,Bronze,Medium Risk,Bronze-Medium Risk
18021.0,510,33,227.06,511,1.4,317.88,66.768745,Silver,Medium Risk,Silver-Medium Risk
18022.0,36,496,1651.79,545,1.4931506849315068,2466.37,25.20112,Gold,Low Risk,Gold-Low Risk
18024.0,153,21,389.78,152,0.41643835616438357,162.32,61.98027,Bronze,Medium Risk,Bronze-Medium Risk
18025.0,380,112,1177.72,618,1.6931506849315068,1994.06,22.910145,Gold,Low Risk,Gold-Low Risk
18026.0,501,17,2074.07,504,1.3808219178082193,2863.92,39.71463,Gold,Low Risk,Gold-Low Risk
18027.0,99,21,115.31,98,0.2684931506849315,30.96,70.77073,Bronze,Medium Risk,Bronze-Medium Risk
18028.0,583,4,192.05,582,1.5945205479452054,306.23,65.31153,Silver,Medium Risk,Silver-Medium Risk
18029.0,642,18,433.77,641,1.7561643835616438,761.77,59.87194,Silver,Medium Risk,Silver-Medium Risk
18030.0,4,9,230.64999999999998,41,0.11232876712328767,25.91,,Bronze,High Risk,Bronze-High Risk
18031.0,379,65,462.09999999999997,378,1.0356164383561643,478.56,41.84086,Silver,Low Risk,Silver-Low Risk
18032.0,334,5,73.5,333,0.9123287671232877,67.06,75.300995,Bronze,High Risk,Bronze-High Risk
18033.0,65,34,97.97,64,0.17534246575342466,17.18,,Bronze,High Risk,Bronze-High Risk
18034.0,22,225,793.7,375,1.0273972602739727,815.45,,Silver,High Risk,Silver-High Risk
